"id","zip_code","municipality","county","lat","lng","locality","locations"
36181,13738,"Haninge","Stockholm",59.1167,18.1,"VÄSTERHANINGE","{300000,400009}"
36182,13739,"Haninge","Stockholm",,,"VÄSTERHANINGE","{300000,400009}"
36183,13740,"Haninge","Stockholm",59.1167,18.1,"VÄSTERHANINGE","{300000,400009}"
36184,13741,"Haninge","Stockholm",59.1167,18.1,"VÄSTERHANINGE","{300000,400009}"
36185,13742,"Haninge","Stockholm",59.1167,18.1,"VÄSTERHANINGE","{300000,400009}"
36186,13743,"Haninge","Stockholm",,,"VÄSTERHANINGE","{300000,400009}"
36187,13754,"Haninge","Stockholm",59.1,18.0331,"TUNGELSTA","{300000,400009}"
36188,13755,"Haninge","Stockholm",59.1,18.0331,"TUNGELSTA","{300000,400009}"
36189,13756,"Haninge","Stockholm",59.1,18.0331,"TUNGELSTA","{300000,400009,400025}"
36190,13757,"Haninge","Stockholm",59.1,18.0331,"TUNGELSTA","{300000,400009}"
36191,13761,"Haninge","Stockholm",,,"JORDBRO","{300000,400009}"
36192,13762,"Haninge","Stockholm",,,"JORDBRO","{300000,400009}"
36193,13763,"Haninge","Stockholm",,,"JORDBRO","{300000,400009}"
36194,13764,"Haninge","Stockholm",0,0,"JORDBRO","{300000,400009}"
36195,13765,"Haninge","Stockholm",,,"JORDBRO","{300000,400009}"
36196,13766,"Haninge","Stockholm",,,"JORDBRO","{300000,400009}"
36197,13767,"Haninge","Stockholm",0,0,"JORDBRO","{300000,400009}"
36198,13768,"Haninge","Stockholm",0,0,"JORDBRO","{300000,400009}"
36199,13769,"Haninge","Stockholm",,,"ÖSTERHANINGE","{300000,400009}"
36200,13770,"Haninge","Stockholm",,,"DALARÖ","{300000,400003,400009}"
36201,13771,"Haninge","Stockholm",0,0,"DALARÖ","{300000,400009,400010}"
36202,13791,"Haninge","Stockholm",59.1167,18.1,"VÄSTERHANINGE","{300000,400009,400025}"
36203,13792,"Haninge","Stockholm",59.1,18.0331,"TUNGELSTA","{300000,400009}"
36204,13793,"Haninge","Stockholm",59.1,18.0331,"TUNGELSTA","{300000,400009,400025}"
36205,13794,"Nynäshamn","Stockholm",59.1167,18.1,"NORRA SORUNDA","{300000,400007,400009,400025}"
36206,13795,"Tyresö,Haninge","Stockholm",,,"ÖSTERHANINGE","{300000,400009,400010}"
36207,13796,"Haninge","Stockholm",,,"GÅLÖ","{300000,400009}"
36208,13797,"Haninge","Stockholm",,,"ÅRSTA HAVSBAD","{300000,400009}"
36209,13830,"Nacka","Stockholm",59.2667,18.1833,"ÄLTA","{300000,400018}"
36210,13831,"Nacka","Stockholm",59.2667,18.1833,"ÄLTA","{300000,400018,440016,500002,600027}"
36211,13832,"Nacka","Stockholm",59.2667,18.1833,"ÄLTA","{300000,400018,440016,500002,600027}"
36212,13833,"Nacka","Stockholm",59.2667,18.1833,"ÄLTA","{300000,400018,440016,500002,600024,600027,600036}"
36213,13834,"Nacka","Stockholm",59.2667,18.1833,"ÄLTA","{300000,400018}"
36214,13835,"Nacka","Stockholm",59.2667,18.1833,"ÄLTA","{300000,400018,440016,500002,600066,600027}"
36215,13836,"Nacka","Stockholm",59.2667,18.1833,"ÄLTA","{300000,400018,400010}"
36216,13837,"Nacka","Stockholm",59.2667,18.1833,"ÄLTA","{300000,400018}"
36217,13839,"Nacka","Stockholm",,,"ÄLTA","{300000,400018,440016,500002,600066}"
36218,13840,"Nacka","Stockholm",59.2667,18.1833,"ÄLTA","{300000,400018,440016,500002,600066}"
36219,13930,"Värmdö","Stockholm",59.35,18.5,"VÄRMDÖ","{300000,400003}"
36220,13931,"Värmdö","Stockholm",59.35,18.5,"VÄRMDÖ","{300000,400003}"
36221,13932,"Värmdö","Stockholm",59.35,18.5,"VÄRMDÖ","{300000,400003}"
36222,13933,"Värmdö","Stockholm",59.35,18.5,"VÄRMDÖ","{300000,400003}"
36223,13934,"Värmdö","Stockholm",59.35,18.5,"VÄRMDÖ","{300000,400003}"
36224,13935,"Värmdö","Stockholm",59.35,18.5,"VÄRMDÖ","{300000,400003}"
36225,13936,"Värmdö","Stockholm",59.35,18.5,"VÄRMDÖ","{300000,400003}"
36226,13940,"Värmdö","Stockholm",59.35,18.5,"VÄRMDÖ","{300000,400003}"
36227,13941,"Värmdö","Stockholm",59.35,18.5,"VÄRMDÖ","{300000,400003}"
36228,13950,"Värmdö","Stockholm",59.35,18.5,"VÄRMDÖ","{300000,400003,400022}"
36229,13951,"Värmdö","Stockholm",59.35,18.5,"VÄRMDÖ","{300000,400003}"
36230,13952,"Värmdö","Stockholm",59.35,18.5,"VÄRMDÖ","{300000,400003}"
36231,13953,"Värmdö","Stockholm",59.35,18.5,"VÄRMDÖ","{300000,400003}"
36232,13954,"Värmdö","Stockholm",59.35,18.5,"VÄRMDÖ","{300000,400003}"
36233,13955,"Värmdö","Stockholm",59.35,18.5,"VÄRMDÖ","{300000,400003}"
36234,13956,"Värmdö","Stockholm",59.35,18.5,"VÄRMDÖ","{300000,400003}"
36235,13960,"Värmdö","Stockholm",59.35,18.5,"VÄRMDÖ","{300000,400003}"
36236,13970,"Värmdö","Stockholm",0,0,"STAVSNÄS","{300000,400003}"
36237,13971,"Värmdö","Stockholm",0,0,"STAVSNÄS","{300000,400003}"
36238,13972,"Värmdö","Stockholm",,,"DJURHAMN","{300000,400003}"
36239,13973,"Värmdö","Stockholm",,,"DJURHAMN","{300000,400003}"
36240,13974,"Värmdö","Stockholm",,,"DJURHAMN","{300000,400003}"
36241,13975,"Värmdö","Stockholm",,,"DJURHAMN","{300000,400003}"
36242,13990,"Värmdö","Stockholm",59.35,18.5,"VÄRMDÖ","{300000,400003,400022}"
36243,14130,"Huddinge","Stockholm",59.237,17.9819,"HUDDINGE","{300000,400006}"
36244,14131,"Huddinge","Stockholm",59.237,17.9819,"HUDDINGE","{300000,400006}"
36245,14132,"Huddinge","Stockholm",59.237,17.9819,"HUDDINGE","{300000,400006,400007}"
36246,14133,"Huddinge","Stockholm",59.237,17.9819,"HUDDINGE","{300000,400006}"
36247,14134,"Huddinge","Stockholm",59.237,17.9819,"HUDDINGE","{300000,400006}"
36248,14135,"Huddinge","Stockholm",59.237,17.9819,"HUDDINGE","{300000,400006}"
36249,14137,"Huddinge","Stockholm",59.237,17.9819,"HUDDINGE","{300000,400006,440016,500012,600059,600085}"
36250,14138,"Huddinge","Stockholm",59.237,17.9819,"HUDDINGE","{300000,400006}"
36251,14139,"Huddinge","Stockholm",59.237,17.9819,"HUDDINGE","{300000,400006,440016,500012,500011,600003,600083,600085}"
36252,14140,"Huddinge","Stockholm",59.237,17.9819,"HUDDINGE","{300000,440016,400006,500011,500012,600059,600085}"
36253,14141,"Huddinge","Stockholm",59.237,17.9819,"HUDDINGE","{300000,400006}"
36254,14142,"Huddinge","Stockholm",59.237,17.9819,"HUDDINGE","{300000,400006}"
36255,14143,"Huddinge","Stockholm",59.237,17.9819,"HUDDINGE","{300000,400006}"
36256,14144,"Huddinge","Stockholm",59.237,17.9819,"HUDDINGE","{300000,400006}"
36257,14145,"Huddinge","Stockholm",59.237,17.9819,"HUDDINGE","{300000,400006}"
36258,14146,"Huddinge","Stockholm",59.237,17.9819,"HUDDINGE","{300000,400006}"
36259,14147,"Huddinge","Stockholm",59.237,17.9819,"HUDDINGE","{300000,400006}"
36260,14148,"Huddinge","Stockholm",59.237,17.9819,"HUDDINGE","{300000,400006}"
36261,14149,"Huddinge","Stockholm",59.237,17.9819,"HUDDINGE","{300000,400006}"
36262,14150,"Huddinge","Stockholm",59.237,17.9819,"HUDDINGE","{300000,400006}"
36263,14151,"Huddinge","Stockholm",59.237,17.9819,"HUDDINGE","{300000,400006}"
36264,14152,"Huddinge","Stockholm",59.237,17.9819,"HUDDINGE","{300000,400006,400007}"
36265,14153,"Huddinge","Stockholm",59.237,17.9819,"HUDDINGE","{300000,400006}"
36266,14154,"Huddinge","Stockholm",59.237,17.9819,"HUDDINGE","{300000,400006}"
36267,14155,"Huddinge","Stockholm",59.237,17.9819,"HUDDINGE","{300000,400006}"
36268,14156,"Huddinge","Stockholm",59.237,17.9819,"HUDDINGE","{300000,400006}"
36269,14157,"Huddinge","Stockholm",59.237,17.9819,"HUDDINGE","{300000,400006}"
36270,14158,"Huddinge","Stockholm",,,"HUDDINGE","{300000,400006}"
36271,14159,"Huddinge","Stockholm",59.237,17.9819,"HUDDINGE","{300000,400006,400007}"
36272,14160,"Huddinge","Stockholm",59.237,17.9819,"HUDDINGE","{300000,400006}"
36273,14161,"Huddinge","Stockholm",59.237,17.9819,"HUDDINGE","{300000,400006}"
36274,14162,"Huddinge","Stockholm",59.237,17.9819,"HUDDINGE","{300000,400006}"
36275,14163,"Huddinge","Stockholm",0,0,"HUDDINGE","{300000,400006}"
36276,14168,"Huddinge","Stockholm",0,0,"HUDDINGE","{300000,400006}"
36277,14169,"Huddinge","Stockholm",0,0,"HUDDINGE","{300000,400006}"
36278,14170,"Huddinge","Stockholm",59.2833,17.9333,"SEGELTORP","{300000,400006}"
36279,14171,"Huddinge","Stockholm",59.2833,17.9333,"SEGELTORP","{300000,400006,440016,500011,500009,600060,600003}"
36280,14172,"Huddinge","Stockholm",59.2833,17.9333,"SEGELTORP","{300000,400006,440016,500011,600003}"
36281,14173,"Huddinge","Stockholm",59.2833,17.9333,"SEGELTORP","{300000,400006}"
36282,14174,"Huddinge","Stockholm",,,"SEGELTORP","{300000,400006,440016,500003,600060}"
36283,14175,"Huddinge","Stockholm",59.2833,17.9333,"KUNGENS KURVA","{300000,400006}"
36284,14191,"Huddinge,Haninge","Stockholm",59.237,17.9819,"HUDDINGE","{300000,400006,400007,400009}"
36285,14192,"Huddinge","Stockholm",,,"HUDDINGE","{300000,400006}"
36286,14230,"Huddinge","Stockholm",59.2167,18.15,"SKOGÅS","{300000,400006}"
36287,14231,"Huddinge","Stockholm",59.2167,18.15,"SKOGÅS","{300000,400006}"
36288,14232,"Huddinge","Stockholm",59.2167,18.15,"SKOGÅS","{300000,400006}"
36289,14233,"Huddinge","Stockholm",59.2167,18.15,"SKOGÅS","{300000,400006}"
36290,14234,"Huddinge","Stockholm",59.2167,18.15,"SKOGÅS","{300000,400006}"
36291,14235,"Huddinge","Stockholm",59.2167,18.15,"SKOGÅS","{300000,400006}"
36292,14240,"Huddinge","Stockholm",59.2167,18.15,"SKOGÅS","{300000,400006}"
36293,14241,"Huddinge","Stockholm",59.2167,18.15,"SKOGÅS","{300000,400006}"
36294,14242,"Huddinge","Stockholm",59.2167,18.15,"SKOGÅS","{300000,400006,400010}"
36295,14243,"Huddinge","Stockholm",59.2167,18.15,"SKOGÅS","{300000,400006,400010}"
36296,14250,"Huddinge","Stockholm",59.2167,18.15,"SKOGÅS","{300000,400006}"
36297,14251,"Huddinge","Stockholm",59.2167,18.15,"SKOGÅS","{300000,400006}"
36298,14252,"Huddinge","Stockholm",59.2167,18.15,"SKOGÅS","{300000,400006,400009}"
36299,14253,"Huddinge","Stockholm",59.2167,18.15,"SKOGÅS","{300000,400006}"
36300,14260,"Huddinge","Stockholm",59.2333,18.1333,"TRÅNGSUND","{300000,400006}"
36301,14261,"Huddinge","Stockholm",59.2333,18.1333,"TRÅNGSUND","{300000,400006}"
36302,14262,"Huddinge","Stockholm",59.2333,18.1333,"TRÅNGSUND","{300000,400006}"
36303,14263,"Huddinge","Stockholm",59.2333,18.1333,"TRÅNGSUND","{300000,400006}"
36304,14264,"Huddinge","Stockholm",59.2333,18.1333,"TRÅNGSUND","{300000,400006,440016,400010,500002,600066,600026}"
36305,14265,"Huddinge","Stockholm",59.2333,18.1333,"TRÅNGSUND","{300000,400006,440016,500010,500002,600026,600108}"
36306,14266,"Huddinge","Stockholm",59.2333,18.1333,"TRÅNGSUND","{300000,400006,440016,500010,600108,600107}"
36307,14291,"Huddinge","Stockholm",59.2167,18.15,"SKOGÅS","{300000,400006,400009}"
36308,14330,"Huddinge","Stockholm",59.2667,17.8833,"VÅRBY","{300000,400006,400007}"
36309,14331,"Huddinge","Stockholm",59.2667,17.8833,"VÅRBY","{300000,400006}"
36310,14332,"Huddinge","Stockholm",59.2667,17.8833,"VÅRBY","{300000,400006}"
36311,14340,"Huddinge","Stockholm",59.2667,17.8833,"VÅRBY","{300000,400006,400007}"
36312,14341,"Huddinge","Stockholm",59.2667,17.8833,"VÅRBY","{300000,400006}"
36313,14342,"Huddinge","Stockholm",59.2667,17.8833,"VÅRBY","{300000,400006,440016,500003,600035}"
36314,14343,"Huddinge","Stockholm",59.2667,17.8833,"VÅRBY","{300000,400006,440016,500003,600035}"
36315,14344,"Huddinge","Stockholm",59.2667,17.8833,"VÅRBY","{300000,400006,440016,500003}"
36316,14345,"Huddinge","Stockholm",59.2667,17.8833,"VÅRBY","{300000,400006,440016,500003,600035}"
36317,14346,"Huddinge,Stockholm","Stockholm",59.2667,17.8833,"VÅRBY","{300000,400005,400006,400007,440016,500003,600035}"
36318,14347,"Huddinge","Stockholm",59.2667,17.8833,"VÅRBY","{300000,400006,440016,500003,600035}"
36319,14430,"Salem","Stockholm",59.2,17.7333,"RÖNNINGE","{300000,400008}"
36320,14431,"Salem","Stockholm",59.2,17.7333,"RÖNNINGE","{300000,400008}"
36321,14432,"Salem","Stockholm",59.2,17.7333,"RÖNNINGE","{300000,400008}"
36322,14433,"Salem","Stockholm",59.2,17.7333,"RÖNNINGE","{300000,400008}"
36323,14437,"Salem","Stockholm",59.2,17.7333,"RÖNNINGE","{300000,400008}"
36324,14440,"Salem","Stockholm",59.2,17.7333,"RÖNNINGE","{300000,400008}"
36325,14442,"Salem","Stockholm",59.2,17.7333,"RÖNNINGE","{300000,400008}"
36326,14444,"Salem","Stockholm",59.2,17.7333,"RÖNNINGE","{300000,400008}"
36327,14451,"Salem","Stockholm",59.2,17.7333,"RÖNNINGE","{300000,400007,400008}"
36328,14452,"Salem","Stockholm",59.2,17.7333,"RÖNNINGE","{300000,400007,400008}"
36329,14461,"Salem","Stockholm",59.2,17.7333,"RÖNNINGE","{300000,400008}"
36330,14462,"Salem","Stockholm",59.2,17.7333,"RÖNNINGE","{300000,400017,400007,400008}"
36331,14463,"Salem","Stockholm",59.2,17.7333,"RÖNNINGE","{300000,400017,400008}"
36332,14464,"Salem","Stockholm",59.2,17.7333,"RÖNNINGE","{300000,400017,400008}"
36333,14550,"Botkyrka","Stockholm",59.25,17.7833,"NORSBORG","{300000,400006,400007}"
36334,14551,"Botkyrka","Stockholm",59.25,17.7833,"NORSBORG","{300000,400007}"
36335,14552,"Botkyrka","Stockholm",59.25,17.7833,"NORSBORG","{300000,400007}"
36336,14553,"Botkyrka","Stockholm",59.25,17.7833,"NORSBORG","{300000,400005,400006,400007}"
36337,14556,"Botkyrka","Stockholm",59.25,17.7833,"NORSBORG","{300000,400007}"
36338,14557,"Botkyrka","Stockholm",59.25,17.7833,"NORSBORG","{300000,400006,400007}"
36339,14558,"Botkyrka","Stockholm",59.25,17.7833,"NORSBORG","{300000,400007}"
36340,14559,"Botkyrka","Stockholm",59.25,17.7833,"NORSBORG","{300000,400007}"
36341,14560,"Botkyrka","Stockholm",59.25,17.7833,"NORSBORG","{300000,400006,400007}"
36342,14563,"Botkyrka","Stockholm",59.25,17.7833,"NORSBORG","{300000,400007}"
36343,14564,"Botkyrka","Stockholm",59.25,17.7833,"NORSBORG","{300000,400007}"
36344,14565,"Botkyrka","Stockholm",59.25,17.7833,"NORSBORG","{300000,400007}"
36345,14567,"Botkyrka","Stockholm",59.25,17.7833,"NORSBORG","{300000,400007}"
36346,14568,"Botkyrka","Stockholm",59.25,17.7833,"NORSBORG","{300000,400007}"
36347,14569,"Botkyrka","Stockholm",59.25,17.7833,"NORSBORG","{300000,400007}"
36348,14570,"Botkyrka","Stockholm",59.25,17.7833,"NORSBORG","{300000,400007}"
36349,14571,"Botkyrka","Stockholm",59.25,17.7833,"NORSBORG","{300000,400007}"
36350,14572,"Botkyrka","Stockholm",59.25,17.7833,"NORSBORG","{300000,400005,400007}"
36351,14573,"Botkyrka","Stockholm",59.25,17.7833,"NORSBORG","{300000,400005,400007}"
36352,14574,"Botkyrka","Stockholm",59.25,17.7833,"NORSBORG","{300000,400005,400007}"
36353,14575,"Botkyrka","Stockholm",,,"NORSBORG","{300000,400007}"
36354,14576,"Botkyrka","Stockholm",,,"NORSBORG","{300000,400007}"
36355,14590,"Salem,Botkyrka","Stockholm",59.25,17.7833,"NORSBORG","{300000,400005,400007,400008}"
36356,14630,"Botkyrka","Stockholm",59.2,17.8833,"TULLINGE","{300000,400007}"
36357,14631,"Botkyrka","Stockholm",59.2,17.8833,"TULLINGE","{300000,400007}"
36358,14632,"Botkyrka","Stockholm",59.2,17.8833,"TULLINGE","{300000,400007}"
36359,14633,"Haninge,Botkyrka","Stockholm",59.2,17.8833,"TULLINGE","{300000,400006,400007,400009}"
36360,14634,"Botkyrka","Stockholm",0,0,"TULLINGE","{300000,400007}"
36361,14636,"Botkyrka","Stockholm",59.2,17.8833,"TULLINGE","{300000,400007}"
36362,14637,"Botkyrka","Stockholm",59.2,17.8833,"TULLINGE","{300000,400007}"
36363,14638,"Botkyrka","Stockholm",59.2,17.8833,"TULLINGE","{300000,400007}"
36364,14640,"Botkyrka","Stockholm",59.2,17.8833,"TULLINGE","{300000,400007}"
36365,14641,"Botkyrka","Stockholm",59.2,17.8833,"TULLINGE","{300000,400007}"
36366,14645,"Botkyrka","Stockholm",59.2,17.8833,"TULLINGE","{300000,400007}"
36367,14646,"Botkyrka","Stockholm",59.2,17.8833,"TULLINGE","{300000,400007}"
36368,14648,"Botkyrka","Stockholm",59.2,17.8833,"TULLINGE","{300000,400006,400007}"
36369,14649,"Botkyrka","Stockholm",59.2,17.8833,"TULLINGE","{300000,400007}"
36370,14650,"Botkyrka","Stockholm",59.2,17.8833,"TULLINGE","{300000,400006,400007}"
36371,14652,"Botkyrka","Stockholm",59.2,17.8833,"TULLINGE","{300000,400006,400007}"
36372,14653,"Botkyrka","Stockholm",59.2,17.8833,"TULLINGE","{300000,400007}"
36373,14654,"Botkyrka","Stockholm",59.2,17.8833,"TULLINGE","{300000,400007}"
36374,14730,"Botkyrka","Stockholm",59.1986,17.8332,"TUMBA","{300000,400007}"
36375,14731,"Botkyrka","Stockholm",59.1986,17.8332,"TUMBA","{300000,400007}"
36376,14732,"Botkyrka","Stockholm",59.1986,17.8332,"TUMBA","{300000,400007}"
36377,14733,"Botkyrka","Stockholm",59.1986,17.8332,"TUMBA","{300000,400007}"
36378,14734,"Botkyrka","Stockholm",59.1986,17.8332,"TUMBA","{300000,400007}"
36379,14739,"Botkyrka","Stockholm",59.1986,17.8332,"TUMBA","{300000,400007}"
36380,14740,"Botkyrka","Stockholm",59.1986,17.8332,"TUMBA","{300000,400007}"
36381,14741,"Botkyrka","Stockholm",59.1986,17.8332,"TUMBA","{300000,400007}"
36382,14742,"Botkyrka","Stockholm",59.1986,17.8332,"TUMBA","{300000,400007}"
36383,14743,"Botkyrka","Stockholm",59.1986,17.8332,"TUMBA","{300000,400007}"
36384,14744,"Botkyrka","Stockholm",59.1986,17.8332,"TUMBA","{300000,400007}"
36385,14745,"Botkyrka","Stockholm",59.1986,17.8332,"TUMBA","{300000,400007}"
36386,14746,"Botkyrka","Stockholm",0,0,"TUMBA","{300000,400007}"
36387,14750,"Botkyrka","Stockholm",59.1986,17.8332,"TUMBA","{300000,400007}"
36388,14751,"Botkyrka","Stockholm",59.1986,17.8332,"TUMBA","{300000,400007}"
36389,14752,"Botkyrka","Stockholm",59.1986,17.8332,"TUMBA","{300000,400007}"
36390,14753,"Botkyrka","Stockholm",59.1986,17.8332,"TUMBA","{300000,400007}"
36391,14754,"Botkyrka","Stockholm",59.1986,17.8332,"TUMBA","{300000,400007}"
36392,14755,"Botkyrka","Stockholm",59.1986,17.8332,"TUMBA","{300000,400007}"
36393,14760,"Botkyrka","Stockholm",59.2,17.8,"UTTRAN","{300000,400007,400008}"
36394,14761,"Botkyrka","Stockholm",59.2,17.8,"UTTRAN","{300000,400007}"
36395,14762,"Botkyrka","Stockholm",59.2,17.8,"UTTRAN","{300000,400007}"
36396,14763,"Botkyrka","Stockholm",59.2,17.8,"UTTRAN","{300000,400007,400008}"
36397,14770,"Botkyrka","Stockholm",59.1988,17.829,"GRÖDINGE","{300000,400007}"
36398,14771,"Botkyrka","Stockholm",59.1988,17.829,"GRÖDINGE","{300000,400007}"
36399,14791,"Nynäshamn,Botkyrka,Haninge","Stockholm",59.1988,17.829,"GRÖDINGE","{300000,400017,400007,400009,400025}"
36400,14792,"Botkyrka","Stockholm",59.1988,17.829,"GRÖDINGE","{300000,400017,400007,400025}"
36401,14830,"Nynäshamn","Stockholm",58.9833,17.9,"ÖSMO","{300000,400025}"
36402,14831,"Nynäshamn","Stockholm",58.9833,17.9,"ÖSMO","{300000,400025}"
36403,14832,"Nynäshamn","Stockholm",58.9833,17.9,"ÖSMO","{300000,400025}"
36404,14833,"Nynäshamn","Stockholm",58.9833,17.9,"ÖSMO","{300000,400025}"
36405,14834,"Nynäshamn","Stockholm",58.9833,17.9,"ÖSMO","{300000,400025}"
36406,14835,"Nynäshamn","Stockholm",58.9833,17.9,"ÖSMO","{300000,400025}"
36407,14840,"Nynäshamn","Stockholm",58.9802,17.9374,"SEGERSÄNG","{300000,400025}"
