"id","created","modified","rating","text","venueid","venuename","agentid","agentname","invite_id"
319670,"2018-03-12 15:52:41.643","2018-03-12 15:53:19.538",4,"Jag skulle rekommendera mäklaren till andra och kan själv tänka mig att använda mig av mäklaren igen. 
Vi fick ett stort förtroende för mäklaren och tyckte att han skötte hela affären på ett mycket bra och trovärdigt sätt. 
Mäklaren var både trevlig och tillgänglig. ",1565352,"Svenska Mäklarhuset Kungsholmen",3057,"Michael Schlumpf",1746706
319678,"2018-03-12 16:08:34.104","2018-03-12 16:09:18.587",5,"Peter är en super seriös och bra mäklare som alltid svarar snabbt oavsett vardag eller helg och kommunicerar hela tiden vad som händer. Rekommenderas starkt!",456458,"Gofab Fastighetsbyrå ",4302,"Peter Karlsson",1751186
319702,"2018-03-12 16:42:58.845","2018-03-12 16:43:19.668",5,"Tycker att vi fick bra bemötande och väldigt trevlig mäklare.",3549977,"HusmanHagberg Tyresö Älta",,,1750786
319728,"2018-03-12 18:16:52.381","2018-03-12 18:17:12.074",4,"nöjda, förtroende , vi rekommenderar henne . lätt att få tag på om det var nåt man undrade över,vi har inget att klaga på",3549979,"HusmanHagberg Täby",5226,"Febe Thulin",1704705
319746,"2018-03-12 19:33:10.071","2018-03-12 19:33:12.134",5,"Vi upplevde bemötandet Väldigt bra!
Ja, absolut!
Absolut, det skulle vi göra!

Jag och min sambo är väldigt nöjda!",3549977,"HusmanHagberg Tyresö Älta",,,1750774
319758,"2018-03-12 20:14:20.978","2018-03-12 20:14:50.961",5,"Professionellt bemötande och stort kunnande.  VI är mycket nöjda med mäklarens agerande under hela försäljningsprocessen.",4000543,"Svenska Mäklarhuset Sollentuna ",,,1744443
319883,"2018-03-13 09:22:43.48","2018-03-13 09:22:55.327",5,"Jag valde Erika då jag har haft henne som mäklare tidigare och var mycket nöjd då. Jag är minst lika nöjd nu. Professionell och varm i sitt bemötande, det är enkelt att ha Erika som mäklare och samtidigt är man mycket trygg med att allt sköts på rätt sätt. 

Erika Fernström har mina allra varmaste rekommendationer och för mig skulle det vara självklart att anlita henne igen om behovet av mäklare skulle uppstå! ",3549966,"HusmanHagberg Järfälla",4929,"Erika Fernström",1746701
319895,"2018-03-13 09:38:45.048","2018-03-13 09:38:55.412",4,"Emil är en duktig och service-minded mäklare som alltid gör sitt främsta för att hjälpa till. Supernöjd med bemötandet, han har verkligen levt upp till våra förväntningar. Rekommenderar starkt. ",772106,"HusmanHagberg Enskede",582,"Emil Cronholm",1751923
319927,"2018-03-13 10:06:44.775","2018-03-13 10:06:54.64",5,"Hon var mycket professionell och tydlig.
Vi var mycket nöjda med hela processen och glada med utfallet.

Rekommenderar varmt Kajsa! ",1588313,"HusmanHagberg Kungsholmen",3615,"Kajsa Allermalm",1750648
319916,"2018-03-13 09:58:01.969","2018-03-13 09:58:11.403",5,"Supervänlig och proffsig. Rekommenderar varmt! ",3549974,"HusmanHagberg Södermalm & Gamla Stan",406,"Magnus Persson",1752388
320080,"2018-03-13 16:04:29.407","2018-03-13 16:04:38.946",5,"Karin är en glad, pålitlig och engagerad person som på en snäv tidsram fick till  fotografering, annonsering, visning och försäljning. 

24h från första visningen  hade hon landat min affär, vilket var klart över min förväntan nu när marknaden varit lite avvaktande! 

Jag kan varmt rekommendera Karin, och kände mig trygg förvissad om att hon hade koll under hela processen. ",3549980,"HusmanHagberg Upplands Väsby",419,"Karin Sökare",1747834
320108,"2018-03-13 17:42:34.914","2018-03-13 17:42:48.739",5,"Peter har vart väldigt bra och seriös, över våra förväntningar! 
Rekommenderar starkt! ",456458,"Gofab Fastighetsbyrå ",4302,"Peter Karlsson",1751185
320174,"2018-03-13 22:13:55.511","2018-03-13 22:13:58.422",5,"Bra bemötande
Mäklaren levde upp till förväntningarna
Absolut rekommendera
Jättebra upplevelse",4000543,"Svenska Mäklarhuset Sollentuna ",,,1753400
320138,"2018-03-13 19:20:02.808","2018-03-13 19:20:11.037",5,"Proffsig, påläst, effektiv och trevlig.",4000543,"Svenska Mäklarhuset Sollentuna ",,,1744466
320146,"2018-03-13 19:57:03.209","2018-03-13 19:57:36.573",5,"Priset blev inte så högt som förväntat, men mot bakgrund av rådande bostadsmarknad blev vi till slut väldigt nöjda. Kajsa Allermalm är väldigt bra att ha att göra med, ständigt tillgänglig och med rimliga resonemang och strategiska metoder som gör att man känner att hon är på samma sida. Hon samarbetar även med duktig fotograf och stylist. Vi kan absolut rekommendera Kajsa Allermalm! //Lars W och Linda A",1588313,"HusmanHagberg Kungsholmen",3615,"Kajsa Allermalm",1750651
320175,"2018-03-13 22:15:43.41","2018-03-13 22:15:57.367",4,"Trevligt och bra bemötande. Kunde dock varit mer tillgänglig i ett tidigare stadie av bud/spekulationsprocessen. Dessutom kunde mäklaren bistått med högre krav på säljarna gällande information, organisation av överlämning samt skick på lägenheten vid tillträde. ",3549444,"Svenska Mäklarhuset Södermalm",1582,"Jonas Sjönvall",1714167
320178,"2018-03-13 23:11:54.736","2018-03-13 23:11:58.038",5,"Jag kan svara JAG ÄR MYCKET NÖJD på alla punkter och rekommendera henne gärna
vidare! 
 ",3549980,"HusmanHagberg Upplands Väsby",419,"Karin Sökare",1747829
320207,"2018-03-14 07:49:23.206","2018-03-14 07:49:28.172",5,"Bra bemötande och lätt att ha att göra med.
",574903,"Mäklarcity ",,,1730048
320617,"2018-03-14 20:19:45.866","2018-03-14 20:20:00.951",5,"Trevlig seriös och ambitiös! Vi är nöjda och skulle anlita honom igen!",3549979,"HusmanHagberg Täby",5224,"Victor Isaksson",1738888
320772,"2018-03-15 09:45:55.545","2018-03-15 09:45:56.605",5,"Mycket bra service, tillgänglig, duktig mäklare. ",4020528,"Våningen & Villan Malmö Dockan",4499,"Emil Sjöberg",1754878
320863,"2018-03-15 13:12:51.371","2018-03-15 13:12:56.44",4,"Bra och kundfokuserat arbete. 
",4020528,"Våningen & Villan Malmö Dockan",4499,"Emil Sjöberg",1754874
320867,"2018-03-15 13:26:04.105","2018-03-15 13:26:56.432",5,"sålt bostadsrätt. Nöjd med resultatet",456458,"Gofab Fastighetsbyrå ",4300,"Markus Berg",1752761
320904,"2018-03-15 15:25:38.116","2018-03-15 15:26:08.243",5,"Snabb återkoppling, även på kvällstid.
Förstod vår situation och våra önskemål. Nöjd med hanteringen av köpet.",3549977,"HusmanHagberg Tyresö Älta",,,1750772
320916,"2018-03-15 15:52:47.218","2018-03-15 15:53:09.08",5,"Vi är fantastiskt nöjda med allting som varit runt vårat hus köp! 

Mäklaren har varit utmärkt. ",3549994,"HusmanHagberg Kristianstad",2423,"Peter Canaki",1755830
321026,"2018-03-15 22:39:11.579","2018-03-15 22:39:18.771",4,"Smidig försäljning, inget krångel. ",3549977,"HusmanHagberg Tyresö Älta",,,1750783
321036,"2018-03-16 05:44:21.324","2018-03-16 05:45:08.288",5,"Best broker i have ever seen! Highly recommanded.",4000543,"Svenska Mäklarhuset Sollentuna ",,,1753399
321053,"2018-03-16 07:53:29.81","2018-03-16 07:53:38.278",5,"Vi var köpare i denna process. Jonas har under hela processen agerat mycket professionellt och imponerat på både mig och min sambo med sin kunskap samt sin förmåga att hantera människor på bästa sätt. Trots viss problematik under processen har vi tack vare Jonas känt oss trygga. 
 
En av de bästa mäklare jag haft att göra med. ",3549985,"HusmanHagberg Göteborg Centrum",2742,"Jonas Johansson",1744943
321085,"2018-03-16 08:55:35.719","2018-03-16 08:55:39.221",5,"Jonas har gjort ett fantastiskt arbete i samband med att vi köpt vår nya lägenhet. Han har bemött oss på ett hjärtligt och sakligt sätt med mycket kunskap och värme. Vi har känt oss trygga  och välinformerade under hela processen. ",3549985,"HusmanHagberg Göteborg Centrum",2742,"Jonas Johansson",1744942
321157,"2018-03-16 10:19:28.105","2018-03-16 10:19:38.92",5,"Fick ett bra och professionellt bemötande. En trygg och bra upplevelse som väl motsvarade mina förväntningar. Mycket nöjd! ",574903,"Mäklarcity ",,,1730090
321161,"2018-03-16 10:31:15.967","2018-03-16 10:31:33.423",5,"Gullig och glad.🌷🌹🎊🎉🍰🐥🐣🐯🐱",1575573,"HusmanHagberg Solna Sundbyberg",3990,"Emelie Zazzi",1756472
321228,"2018-03-16 12:34:19.469","2018-03-16 12:34:32.885",4,"Köpt en bostadsrätt och säljer nu min med hjälp av H&H
Känner mig i bra händer och trygg med båda affärerna",4013489,"HusmanHagberg Norrköping",,,1756736
321231,"2018-03-16 12:41:17.707","2018-03-16 12:41:32.562",5,"Jesper är enkel (i bra bemärkelse) och proffesionell med fingertoppskänsla och engagemang. Vi kunde inte valt en bättre mäklare!",1771962,"HusmanHagberg Vallentuna",5229,"Jesper Lindqvist",1756887
321244,"2018-03-16 13:00:57.598","2018-03-16 13:01:01.131",5,"Mycket trevlig och gav ett bra intryck.
Vi har inget att anmärka på. Allt gick smidigt.",1771962,"HusmanHagberg Vallentuna",5229,"Jesper Lindqvist",1756888
321271,"2018-03-16 14:01:11.476","2018-03-16 14:01:37.626",5,"Superbra bemötande! Vi köpte genom Marielle och när vi ska sälja kommer vi definitivt anlita henne! ",3550299,"Mäklarringen Nacka & Saltsjöbaden",108,"Marielle Andersson",1757560
321311,"2018-03-16 15:07:46.417","2018-03-16 15:07:55.233",5,"Toppbetyg! Cherry hjälpte oss med alla frågor utan problem och mer därtill. Som kund kändes det som att man var i trygga händer. Vi var så nöjda med hanteringen vi fick vid hjälpen med köpet att vi valde Cherry för försäljningen av vår egen lägenhet.",4000543,"Svenska Mäklarhuset Sollentuna ",,,1744499
321385,"2018-03-16 17:26:44.484","2018-03-16 17:27:15.179",3,"Min upplevelse var generellt bra, förutom dålig återkoppling.",4013485,"HusmanHagberg Partille Lerum",,,1757951
321500,"2018-03-17 09:07:14.778","2018-03-17 09:07:31.004",5,"Emelie har uppfyllt alla våra förväntningar. Hon uppträder mycket professionellt och ärligt. Hon är närvarande och låter oss som kunder känna oss delaktiga. Det arbete som utförts kring fotografering, annonsering och marknadsföring upplever vi också som väldigt proffsigt. Dessutom är Emelie mycket ödmjuk vilket gör att förtroendet för henne är stort.",1575573,"HusmanHagberg Solna Sundbyberg",3990,"Emelie Zazzi",1756469
321733,"2018-03-18 10:36:54.513","2018-03-18 10:37:10.94",5,"Hej
Vi har använt oss av Lars 2 gånger och blivit proffsigt bemötta och kan varmt rekommendera han. ",1752480,"HusmanHagberg Vasastan",1694,"Lars Östblom",1746770
321718,"2018-03-18 09:33:29.807","2018-03-18 09:33:34.416",5,"En professionell mäklare och jätte trevlig person 👌👌👌",3549979,"HusmanHagberg Täby",5224,"Victor Isaksson",1756454
321725,"2018-03-18 09:50:28.805","2018-03-18 09:50:38.581",5,"En mycket bra mäklare som jobbar energiskt för att uppnå absolut bästa resultat. Vi fick många goda råd och idéer inför vår lägenhetsförsäljning och alla visade sig vara helt rätt.Ska du sälja en bostadsrätt i Stockholm så anlita Lars.",1752480,"HusmanHagberg Vasastan",1694,"Lars Östblom",1746752
321859,"2018-03-18 18:50:34.099","2018-03-18 18:51:01.902",4,"Jag skulle rekommendera honom som en bra mäklare. Jag tycker att bemötandet var helt ok.",1764264,"HusmanHagberg Örebro",2512,"Patrik Boström",1756353
321871,"2018-03-18 19:59:25.966","2018-03-18 19:59:29.136",5,"Köpare av bostadsrätt! Fungerat utmärkt och väldigt bra service ",4013485,"HusmanHagberg Partille Lerum",,,1757944
321910,"2018-03-19 05:57:55.777","2018-03-19 05:58:37.194",5,"Vi fick ett mycket trevligt och förtroendefullt bemötande av honom. Han var inlyssnande och kunnig. Det var tryggt och säkert att ha honom som mäklare. Vi är mycket nöjda.",3549979,"HusmanHagberg Täby",5224,"Victor Isaksson",1759090
321892,"2018-03-18 21:38:30.344","2018-03-18 21:39:01.319",5,"Jag har upplevt Marcus som en ödmjuk, kunnig och proffsig mäklare.
Från första kontakten så har jag känt mig välomhändertagen som en potentiell kund.
Han har varit mycket tillmötesgående och lätt att ha att göra med.
Marcus har känts som en mäklare som sätter sina kunder både köpare och säljare i främsta ledet.
Om jag säljer huset som vi köpt på Tjörn så skulle jag vilja ha Marcus som mäklare.  ",456458,"Gofab Fastighetsbyrå ",4300,"Markus Berg",1752757
321896,"2018-03-18 22:27:48.485","2018-03-18 22:28:01.377",5,"Petra was great, always available and candid. Made the process very open and smooth for us.",4013504,"HusmanHagberg Farsta",,,1755520
321980,"2018-03-19 08:44:57.917","2018-03-19 08:45:32.47",5,"Emma Bivstedt lever upp till alla förväntningar hur en mäklare skall vara. Fantastiskt kunnig, lyhörd och positiv. I en vikande marknad är hennes energi och engagemang ovärderligt.

Har förmedlat mina två senaste uppdrag via Emma och kan inte vara mer nöjd. Kommer i alla lägen rekommendera Emma.

",3549970,"HusmanHagberg Nacka",,,1759474
322096,"2018-03-19 10:12:05.977","2018-03-19 10:12:32.906",5,"Genuin och proffsig tjej! Har fått ett trevligt bemötande från start till mål !                                          ",772106,"HusmanHagberg Enskede",4036,"Jessica Wikström",1759751
322146,"2018-03-19 11:24:52.408","2018-03-19 11:24:57.996",5,"Jag köpte en lägenhet på Odenplan av Christian och jag är väldigt nöjd med hur han skötte det hela och hur jag blev bemött. Har inget att klaga på. Snabb att svara och var alltid tillgänglig",3040872,"Edward & Partners",29,"Christian Melki",1753988
322163,"2018-03-19 11:58:01.716","2018-03-19 11:58:28.802",5,"Ett mycket bra bemötande och min förväntan infriades till 100% på Marielles sätt att sälja huset åt oss trots hur marknaden ser ut just nu.",3550299,"Mäklarringen Nacka & Saltsjöbaden",108,"Marielle Andersson",1759085
322166,"2018-03-19 12:05:58.977","2018-03-19 12:06:29.845",4,"Sålt ett radhus byggt 1961
Vänlig rak och ärlig mäklare, kunnig samt hjälpsam.
Hade väl högre förväntningar på slutpris men förstår att just nu är en trög marknad. Nöjd med mäklarens arbete missnöjd med slutpris",4013504,"HusmanHagberg Farsta",,,1755521
322185,"2018-03-19 12:47:11.006","2018-03-19 12:47:29.625",5,"Vi har köpt ett hus, vi fick otroligt mycket hjälp och stöd från Kent. Han svarade på alla frågor och var otroligt behjälplig. Kanon!",456458,"Gofab Fastighetsbyrå ",4299,"Kent Olsson",1759850
322612,"2018-03-20 13:09:45.079","2018-03-20 13:09:58.02",5,"Köpte ett hus genom honom och allt gick väldigt smidigt och bra så är mycket nöjd! :)",4013492,"HusmanHagberg Luleå",5300,"Ola Nyberg",1761119
321783,"2018-03-18 13:54:06.805","2018-03-20 08:03:01.395",5,"Vi chansade på en ung mäklare. Hen visade sig vara synnerligen engagerad och kreativ. Fotografen var mycket följsam och tillsammans producerade de en enastående presentation av vår lägenhet. Kundkontakterna fungerade tydligen utmärkt, för slutpriset överträffade vår förväntan. ",4013489,"HusmanHagberg Norrköping",,,1756738
322476,"2018-03-20 08:20:56.537","2018-03-20 08:21:25.199",5,"Tar kontakt med Johan via mejl när jag är utomlands och inte kan komma till visning på en bostadsrätt. Han svarar snabbt och ordnar en egen visning när jag kommit tillbaka. Håller hela tiden kontakt med mig och kollar av hur det går med banken och om jag fortfarande är intresserad. 
Budgivningen vann jag och nu är kontraktet skrivet och jag är mycket nöjd med att få ha haft Johan under hela tiden. Lugn och mycket kunnig. 

",3450172,"Skandiamäklarna Järfälla",4604,"Johan Magnusson",1760855
322531,"2018-03-20 09:42:28.878","2018-03-20 09:42:48.088",4,"I'v bought an apartment in Hammarby and Ehsan is the broker who in charge of the case. I think he is a professional broker.  ",3550251,"Notar Hammarby Sjöstad",3060,"Ehsan Sedagati",1759854
322569,"2018-03-20 11:06:01.456","2018-03-20 11:06:26.246",5,"Väldigt bra bemötande och fantastiskt bra samarbete mellan mäklare och assistent. ",574903,"Mäklarcity ",,,1761165
322579,"2018-03-20 11:31:02.875","2018-03-20 11:31:26.257",5,"Väldigt proffsig och snabb på att förmedla information. Mycket trevlig, snäll och hjälpsam! ",3550251,"Notar Hammarby Sjöstad",4949,"Hanna Parwén",1761215
322620,"2018-03-20 13:39:26.979","2018-03-20 13:39:57.997",5,"Engagerad, professionell, positiv, fokuserad, kunnig, trevlig.  Kändes helt rätt från början och jag är jättenöjd med Marielles hjälp vid försäljningen av min bostadsrätt. Rekommenderas varmt !",3550299,"Mäklarringen Nacka & Saltsjöbaden",108,"Marielle Andersson",1760789
322649,"2018-03-20 15:13:10.479","2018-03-20 15:13:26.326",5,"Jag fick ett jättebra bemötande och bra svar och hjälp på frågor och övrigt jag behövde hjälp med. Det var över förväntande och upplevelsen som kund var toppen! ",1771962,"HusmanHagberg Vallentuna",5229,"Jesper Lindqvist",1756884
322650,"2018-03-20 15:14:40.305","2018-03-20 15:14:58.395",5,"Mäklare uppträdde proffesionellt och förtroendeingivande. ",574903,"Mäklarcity ",,,1761164
322720,"2018-03-20 18:45:05.41","2018-03-20 18:46:24.34",5,"Jesper var den absolut mest bemötande och trevligaste mäklaren vi träffade på dom visningarna vi var på! Jesper hade även en vilja att få till vårat tillträde innan våran nuvarande bostad går ut, för att slippa flytta två gånger! Med andra ord är vi supernöjda",3731252,"HusmanHagberg Uppsala",3930,"Jesper Ackelman ",1764491
322796,"2018-03-21 08:09:57.589","2018-03-21 08:10:11.652",5,"Vi sålde ett radhus. Mäklaren har varit toppen och väldigt trevlig, jag är nöjd med kontakten från början till slut! Han höll mig informerad hela tiden om allt som hände och intrycket i efterhand är att han till och med skötte det hela bättre än jag förväntat mig. ",1711469,"Svenska Mäklarhuset Bromma",1949,"Fredrik Wolffelt",1759421
322825,"2018-03-21 09:02:22.398","2018-03-21 09:03:13.431",5,"Oerhört kompetent. Inte en anmärkning från vår sida.",4013492,"HusmanHagberg Luleå",5301,"John Nilsson",1764775
322882,"2018-03-21 09:27:01.317","2018-03-21 09:27:11.975",5,"Väldigt snabb respons och trevligt bemötande. Marielle kändes absolut som opartisk i förhandlingen med säljarna. ",3550299,"Mäklarringen Nacka & Saltsjöbaden",108,"Marielle Andersson",1759086
322908,"2018-03-21 09:55:17.883","2018-03-21 09:55:55.229",5,"Alltid proffesionellt och återkopplar och håller kontakten. ",3549438,"Svenska Mäklarhuset Järfälla",1993,"Kent Nordh",1765959
322949,"2018-03-21 10:36:15.704","2018-03-21 10:36:55.183",5,"Väldigt nöjd. Mäklaren är väldigt duktig och ärlig. ",4013508,"HusmanHagberg Mölndal",,,1764785
322959,"2018-03-21 10:48:17.34","2018-03-21 10:48:55.214",5,"Köpt ett fint radhus i Gävle, mycket trevlig och duktig mäklare.",4013502,"HusmanHagberg Gävle",,,1759094
322961,"2018-03-21 10:49:05.577","2018-03-21 10:49:13.023",5,"Vi har träffat Kent vid ett par tillfällen och det är få mäklare vi mött som har hans profesionella bemötande. Kunnig, behjälplig och med värme har han kunnat förmedla infomation vid bostadsföräljningar.
En toppen mäklare!
",3549438,"Svenska Mäklarhuset Järfälla",1993,"Kent Nordh",1765955
323011,"2018-03-21 12:11:47.05","2018-03-21 12:12:32.539",5,"Bra bemötsnde, lugn approach. ",3549968,"HusmanHagberg Kista",3996,"Aria Karadaghi",1765379
323027,"2018-03-21 12:41:50.214","2018-03-21 12:42:32.103",5,"Proffsig, noggrann och tydlig. Reckommenderas varmt.",3550251,"Notar Hammarby Sjöstad",3060,"Ehsan Sedagati",1759858
323037,"2018-03-21 12:49:57.628","2018-03-21 12:50:02.097",5,"Sålt villa.
Kent har ett väldigt trevligt och korrekt bemötande.
Mina förväntningar levde han upp till och vi sålde precis när marknaden vände neråt vilket gjorde det tuffare för både oss och Kent.",3549438,"Svenska Mäklarhuset Järfälla",1993,"Kent Nordh",1765973
323035,"2018-03-21 12:48:08.679","2018-03-21 12:48:31.375",5,"Jag sålde min lägenhet i Björkhagen med hjälp av Jessica. Hon känns trygg, pålitlig och kunnig. Hon gjorde vad hon kunde och var väldigt flexibel och tillmötesgående. Jag kände mig välinformerad och delaktig under hela processen. ",772106,"HusmanHagberg Enskede",4036,"Jessica Wikström",1759750
323045,"2018-03-21 13:07:51.479","2018-03-21 13:08:00.477",5,"Fantastiskt proffsig och engagerad mäklare som lyckades sälja vårt hus på två veckor samtidigt som två andra mäklare försökt i ett halvår med samma sak. ",3673340,"Svenska Mäklarhuset Årsta",4849,"Ulrika Ingelsson",1761696
323051,"2018-03-21 13:20:46.907","2018-03-21 13:21:01.223",5,"Väldigt engagerad mäklarfirma, personliga och har ställt upp med så mycket tips och svar på alla möjliga konstiga frågor. Vi år väldigt nöjda. Proffsigt agerande. Kan varmt rekommenderas.",4026271,"HusmanHagberg Kalmar",,,1766802
323052,"2018-03-21 13:21:19.808","2018-03-21 13:21:32.743",5,"Väldigt nöjd med bemötandet, aldrig haft problem med att få tag på mäklaren, vare sig det varit på förmiddagen eller eftermiddagen. Bra information gällande allt och om de inte haft något direkt svar på något har de kollat upp de och återkommit. ",4026271,"HusmanHagberg Kalmar",,,1766804
323084,"2018-03-21 14:11:27.21","2018-03-21 14:12:01.681",5,"Jag är mycket nöjd och mäklaren är bäst",3549968,"HusmanHagberg Kista",3996,"Aria Karadaghi",1764530
323166,"2018-03-21 17:07:40.908","2018-03-21 17:07:59.381",5,"Köpt bostad, utmärkt bemötande, snabb återkoppling, mycket proffsigt handlagt. 
Hanna har verkligen överträffat förväntningarna avseende mäklare (och vi har erfarenhet av många mäklare).",3550251,"Notar Hammarby Sjöstad",4949,"Hanna Parwén",1761217
323167,"2018-03-21 17:11:06.467","2018-03-21 17:11:25.514",5,"Lugn, professionell, hjälpsam. ",3549974,"HusmanHagberg Södermalm & Gamla Stan",2260,"Jonas Uhlbäck ",1766688
323175,"2018-03-21 17:30:02.722","2018-03-21 17:30:24.498",5,"Mycket bra skött försäljning. Rekommenderas!",4013492,"HusmanHagberg Luleå",5301,"John Nilsson",1764770
323196,"2018-03-21 18:31:09.078","2018-03-21 18:31:25.556",5,"Trevligt och korrekt bemötande genom hela fastighetsaffären.",3549438,"Svenska Mäklarhuset Järfälla",1993,"Kent Nordh",1765986
323204,"2018-03-21 18:57:25.073","2018-03-21 18:57:59.354",5,"Johan var en stjärna från början till slut",3450172,"Skandiamäklarna Järfälla",4604,"Johan Magnusson",1760856
323232,"2018-03-21 20:07:02.314","2018-03-21 20:07:25.565",5,"Genomgående proffsigt bemötande",456458,"Gofab Fastighetsbyrå ",4299,"Kent Olsson",1759848
323255,"2018-03-21 21:35:47.903","2018-03-21 21:35:59.782",4,"Kent hade ett gott bemötande och var trevlig, tillgänglig per telefon och kunde området bra. Jag kan tänka mig att sälja med Kent i framtiden då han gjorde gott intryck på oss som köpare. ",3549438,"Svenska Mäklarhuset Järfälla",1993,"Kent Nordh",1765969
323290,"2018-03-22 07:51:30.3","2018-03-22 07:51:38.4",5,"Har aldrig träffat en mäklare som får en att känna sig så bekväm och välkommen, han fick oss att bli trygga i vårt köp av radhus. Trotts lite motgångar så va han positiv, förstående och hjälpte oss hela vägen!! Vi är otroligt nöjda med den här mäklaren och kommer att vända oss till honom om vi någon gång i framtiden skulle vilja sälja. ",4013489,"HusmanHagberg Norrköping",,,1768789
322646,"2018-03-20 15:01:04.419","2018-03-22 09:50:49.52",5,"He did his part for this deal clearly without any huddle and ambiguity. I think that he should be considered as a good broker.",3549979,"HusmanHagberg Täby",5224,"Victor Isaksson",1759091
323374,"2018-03-22 09:58:50.049","2018-03-22 09:58:52.985",5,"Mycket lyhörd och engagerad och väldigt mån om att skulle bli perfekt. Ställde upp till 100% när som helst. Mycket trevlig och lätt att samarbeta med. Kan varmt rekommenderas. ",4012181,"Våningen & Villan Norrköping",4704,"Roger Buske",1761139
323399,"2018-03-22 10:52:25.601","2018-03-22 10:52:52.18",5,"Intresserad, ödmjuk, engagerad, driven, kompetent samt mål & lösningsorienterad. ",3450172,"Skandiamäklarna Järfälla",240,"Gülsen Tekbas Kibar",1769231
323403,"2018-03-22 10:56:53.713","2018-03-22 10:57:52.863",5,"Positiv och glad, men framförallt tydlig.",3450172,"Skandiamäklarna Järfälla",240,"Gülsen Tekbas Kibar",1769230
323405,"2018-03-22 10:59:49.379","2018-03-22 10:59:52.267",5,"Jättetrevlig mäklare, noggrann, punktlig, snabb, älskar sitt jobb, önskar all lyck i livet och jobbet.",3450172,"Skandiamäklarna Järfälla",240,"Gülsen Tekbas Kibar",1769227
323471,"2018-03-22 13:47:23.565","2018-03-22 13:47:30.83",5,"Sålt bostad  mäklare utmärkt med snabb återkoppling",456458,"Gofab Fastighetsbyrå ",4299,"Kent Olsson",1769100
323550,"2018-03-22 15:48:44.695","2018-03-22 15:48:49.267",5,"Punktlig
Lättsam
Kunnig
Kände till mitt område",3673340,"Svenska Mäklarhuset Årsta",4849,"Ulrika Ingelsson",1699314
323562,"2018-03-22 16:10:00.426","2018-03-22 16:10:28.745",5,"Jag har köpt en bostadsrätt, och är mycket nöjd med det bemötande jag fått hittills.

Jag hade inga särskilda förväntningar men blev postivt överraskad. Därför valde jag också att anlita ert företag för att sälja min egen bostad.",3549974,"HusmanHagberg Södermalm & Gamla Stan",405,"Jerry Johnsson",1771712
323583,"2018-03-22 16:37:22.281","2018-03-22 16:37:27.949",4,"Har både sålt o köpt, allt gick smärtfritt.",3549977,"HusmanHagberg Tyresö Älta",,,1769106
323688,"2018-03-22 22:55:11.982","2018-03-22 22:55:35.962",5,"Trevligt och proffsigt agerande. Affären är ännu inte slutförd så sammanfattning får nog vänta.
Men så här långt är jag mycket nöjd och Ida har varit lyhörd och hjälpsam i alla lägen.",4013496,"HusmanHagberg Karlskrona",4917,"Ida Ivarsson",1762023
323740,"2018-03-23 08:39:06.373","2018-03-23 08:39:21.628",5,"Jag fastnade direkt för Johns öppna och proffsiga bemötande. Hans energi och driv ingav stort förtroende som gjorde det lätt att välja mäklare.",4013492,"HusmanHagberg Luleå",5301,"John Nilsson",1764768
323757,"2018-03-23 09:03:04.109","2018-03-23 09:03:06.674",5,"Bemötande på Husman Hagberg är mycket godkänt. mäklare maja i Örnsköldsvik som var vår säljare gjorde ett mycket bra jobb med allt.",3908989,"HusmanHagberg Örnsköldsvik",,,1771917
323764,"2018-03-23 09:08:36.378","2018-03-23 09:09:05.981",5,"En mycket bra mäklare. Känns proffsig, erfaren & pålitlig. ",1765886,"Svenska Mäklarhuset Kungsängen",2499,"Marie-Louise Lindgren",1772070
323797,"2018-03-23 10:04:02.876","2018-03-23 10:04:14.544",5,"Vi är mycket nöjda med Johan! Var en bra och seriös service genom hela processen. ",3549995,"HusmanHagberg Malmö",5100,"Johan Runnerström",1772438
323833,"2018-03-23 10:50:07.378","2018-03-23 10:50:27.472",5,"Vi har köpt ett parhus som Kent förmedlade. Väldigt trevlig och tillmötesgående. Han var väldigt noggran och mån om oss som kunder. ",3549438,"Svenska Mäklarhuset Järfälla",1993,"Kent Nordh",1765971
323840,"2018-03-23 11:05:20.476","2018-03-23 11:05:27.533",5,"Min mäklare på Svenska Mäklarhuset är duktig, trevlig och hjälpsam, och ansvarig.",4000543,"Svenska Mäklarhuset Sollentuna ",,,1744507
323857,"2018-03-23 12:18:55.376","2018-03-23 12:19:06.407",5,"Kent är mycket tillmötesgående samt lugn, saklig och professionell. Man stannar gärna kvar och pratar med honom vid visning,istället för att fly som med vissa andra hetsiga mäklare.
Rekomenderar Varmt Kent för mäklaruppdrag.",3549438,"Svenska Mäklarhuset Järfälla",1993,"Kent Nordh",1765978
323878,"2018-03-23 13:01:39.881","2018-03-23 13:01:50.443",5,"Ett mycket bra och trevligt bemötande. Jag fick verkligen förtroende för Patrik direkt.",1764264,"HusmanHagberg Örebro",2512,"Patrik Boström",1773396
323886,"2018-03-23 13:20:52.285","2018-03-23 13:21:07.148",5,"Kent Nordh är trevlig, kunnig och erfaren.
Mycket bra bemötande och återkopplar. Vi har använt oss av honom i tre lägenhetsförsäljningar och nu köpte vi vårt hus av honom. Mycket nöjda och kan med varm hand rekomendera honom till andra.  :-)",3549438,"Svenska Mäklarhuset Järfälla",1993,"Kent Nordh",1765980
